city,state,latitude,longitude
Frankford,MO,39.4927,-91.3203
Frankfort,IL,41.4892,-87.8363
Frankfort,IN,40.2810,-86.5212
Frankfort,KS,39.7039,-96.4169
Frankfort,KY,38.1924,-84.8643
Frankfort,ME,44.5979,-68.934
Frankfort,MI,44.6361,-86.2332
Frankfort,OH,39.4063,-83.1836
Frankfort,SD,44.8777,-98.3092
Franklin,GA,33.2797,-85.0985
Franklin,ID,42.0124,-111.8036
Franklin,IL,39.6205,-90.0477
Franklin,IN,39.4948,-86.0544
Franklin,KS,37.5230,-94.6994
Franklin,KY,36.7177,-86.5595
Franklin,LA,29.7851,-91.5098
Franklin,MA,42.0935,-71.4058
Franklin,ME,44.6087,-68.2417
Franklin,MI,42.5187,-83.3030
Franklin,MN,44.5305,-94.8841
Franklin,NC,35.1798,-83.3809
Franklin,NE,40.0966,-98.9514
Franklin,NH,43.4499,-71.6691
Franklin,NJ,41.1101,-74.5886
Franklin,OH,39.5538,-84.2952
Franklin,PA,40.3418,-78.8841
Franklin,TN,35.9200,-86.8516
Franklin,TX,31.0250,-96.4876
Franklin,VA,36.6831,-76.9386
Franklin,VT,44.9614,-72.9037
Franklin,WI,42.8854,-88.0104
Franklin,WV,38.6452,-79.3332
Franklin Furnace,OH,38.6114,-82.8439
Franklin Grove,IL,41.8408,-89.3005
Franklin Lakes,NJ,41.0086,-74.2083
Franklin Park,IL,41.9361,-87.8794
Franklin Park,NJ,40.4439,-74.5431
Franklin Springs,GA,34.2840,-83.1459
Franklin Square,NY,40.7002,-73.6775
Franklinton,LA,30.8480,-90.1459
Franklinton,NC,36.1012,-78.4551
Franklinville,NC,35.7421,-79.6893
Franklinville,NJ,39.6194,-75.0738
Frankston,TX,32.0561,-95.5043
Frankton,IN,40.2210,-85.7718
Franktown,CO,39.3906,-104.7486
Fraser,CO,39.9303,-105.8029
Fraser,MI,42.5388,-82.9496
Frazee,MN,46.7282,-95.7026
Frazer,MT,48.0532,-106.0480
Frazeysburg,OH,40.1191,-82.1177
Frazier Park,CA,34.8118,-118.9549
Fraziers Bottom,WV,38.5517,-82.0111
Frederic,MI,44.8382,-84.6824
Frederic,WI,45.6548,-92.4646
Frederica,DE,39.0081,-75.4667
Frederick,CO,40.1088,-104.9701
Frederick,MD,39.4337,-77.4141
Frederick,OK,34.3708,-99.0008
Fredericksburg,IA,42.9648,-92.1965
Fredericksburg,IN,38.4353,-86.1970
Fredericksburg,OH,40.6770,-81.8697
Fredericksburg,PA,40.3103,-78.2862
Fredericksburg,TX,30.2660,-98.8751
Fredericksburg,VA,38.2992,-77.4872
Frederickson,WA,47.0916,-122.3603
Fredericktown,MO,37.5644,-90.2988
Fredericktown,OH,40.4784,-82.5485
Frederika,IA,42.8837,-92.3060
Fredonia,AZ,36.9617,-112.5195
Fredonia,KS,37.5327,-95.8220
Fredonia,KY,37.2085,-88.0603
Fredonia,NY,42.4407,-79.3319
Fredonia,PA,41.3219,-80.2581
Fredonia,WI,43.4715,-87.9490
Free Soil,MI,44.1071,-86.2110
Free Union,VA,38.1539,-78.5594
Freeborn,MN,43.7659,-93.5642
Freeburg,IL,38.4397,-89.9169
Freeburg,MO,38.3162,-91.9222
Freedom,CA,36.9403,-121.7953
Freedom,IN,39.2151,-86.85
Freedom,ME,44.4633,-69.319
Freedom,NH,43.8172,-71.0628
Freedom,OK,36.7680,-99.1126
Freedom,PA,40.6848,-80.2532
Freedom,WI,44.4163,-88.4649
Freehold,NJ,40.2458,-74.2768
Freeland,MD,39.694,-76.7223
Freeland,MI,43.5198,-84.1124
Freeland,PA,41.0212,-75.8963
Freeland,WA,48.0186,-122.5359
Freeman,MO,38.6215,-94.5057
Freeman,SD,43.3475,-97.4306
Freeman,VA,36.7893,-77.7208
Freemansburg,PA,40.6280,-75.3401
Freeport,FL,30.5039,-86.1391
Freeport,IL,42.2891,-89.6346
Freeport,ME,43.857,-70.1031
Freeport,MI,42.7642,-85.3160
Freeport,MN,45.6626,-94.6888
Freeport,NY,40.6515,-73.5850
Freeport,OH,40.2109,-81.2686
Freeport,PA,40.6829,-79.6837
Freeport,TX,28.9453,-95.3601
Freer,TX,27.8823,-98.6178
Freetown,IN,38.9773,-86.1269
Freeville,NY,42.5114,-76.3457
Fremont,CA,37.5265,-121.9843
Fremont,IA,41.2125,-92.4338
Fremont,IN,41.7280,-84.9396
Fremont,MI,43.4633,-85.9537
Fremont,MO,36.9522,-91.1623
Fremont,NC,35.5436,-77.9751
Fremont,NE,41.4395,-96.4873
Fremont,NH,42.984,-71.1218
Fremont,OH,41.3535,-83.1147
Fremont,WI,44.2602,-88.8715
Fremont Hills,MO,37.0647,-93.2531
French Camp,CA,37.8803,-121.2803
French Camp,MS,33.2931,-89.3993
French Lick,IN,38.5462,-86.6202
French Settlement,LA,30.3156,-90.8031
French Village,MO,37.9961,-90.4005
Frenchburg,KY,37.9542,-83.6226
Frenchtown,MT,47.0287,-114.2461
Frenchtown,NJ,40.5272,-75.0571
Fresno,CA,36.7830,-119.7939
Fresno,OH,40.3308,-81.7386
Fresno,TX,29.5357,-95.4696
Frewsburg,NY,42.0576,-79.1483
Friant,CA,36.9848,-119.7130
Friday Harbor,WA,48.5324,-123.0657
Fridley,MN,45.0841,-93.2595
Friedens,PA,40.0449,-79.0028
Friend,NE,40.6505,-97.2838
Friendly,WV,39.5137,-81.0618
Friendship,MD,38.7358,-76.5878
Friendship,ME,43.9807,-69.3349
Friendship,NY,42.1907,-78.1359
Friendship,TN,35.9084,-89.2414
Friendship,WI,43.9720,-89.8203
Friendsville,MD,39.6624,-79.4044
Friendsville,TN,35.7563,-84.1319
Friendswood,TX,29.5110,-95.1981
Fries,VA,36.7140,-80.9752
Friona,TX,34.6394,-102.7230
Frisco,CO,39.5791,-106.0915
Frisco,NC,35.2437,-75.6018
Frisco,TX,33.1560,-96.8216
Fritch,TX,35.6431,-101.5964
Frohna,MO,37.6375,-89.6197
Fromberg,MT,45.3920,-108.9065
Front Royal,VA,38.9260,-78.1838
Frontenac,KS,37.4581,-94.7012
Frontenac,MN,44.5061,-92.3512
Frontenac,MO,38.6301,-90.4190
Frost,TX,32.0788,-96.8084
Frostburg,MD,39.6506,-78.9269
Frostproof,FL,27.7494,-81.5252
Fruit Heights,UT,41.0277,-111.9082
Fruita,CO,39.1548,-108.7305
Fruitland,IA,41.3475,-91.1288
Fruitland,ID,44.0197,-116.9220
Fruitland,MD,38.3214,-75.6246
Fruitland,NM,36.7432,-108.3951
Fruitland,UT,40.1575,-110.8226
Fruitland Park,FL,28.8599,-81.9177
Fruitport,MI,43.1248,-86.1561
Fryeburg,ME,44.0313,-70.9668
Fulda,MN,43.8691,-95.6023
Fulks Run,VA,38.6339,-78.9358
Fullerton,CA,33.8841,-117.9279
Fullerton,NE,41.3647,-97.9726
Fulshear,TX,29.6930,-95.8804
Fulton,CA,38.4937,-122.7734
Fulton,IL,41.8650,-90.1593
Fulton,IN,40.9463,-86.2642
Fulton,KY,36.5145,-88.8820
Fulton,MD,39.1516,-76.9163
Fulton,MI,47.2992,-88.3607
Fulton,MO,38.8551,-91.9510
Fulton,MS,34.2616,-88.4021
Fulton,NY,43.3171,-76.4167
Fulton,OH,40.4630,-82.8283
Fulton,WI,42.8074,-89.1269
Fultondale,AL,33.6174,-86.8014
Fultonville,NY,42.9463,-74.3704
Funk,NE,40.4631,-99.2507
Funkstown,MD,39.6068,-77.7053
Fuquay Varina,NC,35.58,-78.7908
Furlong,PA,40.2945,-75.0649
Fyffe,AL,34.4490,-85.9052
Gaastra,MI,46.0557,-88.6050
Gable,SC,33.8644,-80.1276
Gadsden,AL,34.0086,-86.0157
Gadsden,AZ,32.5564,-114.7811
Gadsden,SC,33.8480,-80.7663
Gadsden,TN,35.7768,-88.9861
Gaffney,SC,35.0743,-81.6552
Gage,OK,36.3182,-99.7575
Gages Lake,IL,42.3519,-87.9828
Gagetown,MI,43.6572,-83.2449
Gahanna,OH,40.0251,-82.8637
Gaines,MI,42.8725,-83.9108
Gainesboro,TN,36.3617,-85.6496
Gainesville,FL,29.6804,-82.3459
Gainesville,GA,34.2902,-83.8294
Gainesville,MO,36.6063,-92.4245
Gainesville,TX,33.6390,-97.1487
Gainesville,VA,38.7931,-77.6347
Gaithersburg,MD,39.1346,-77.2131
Galatia,IL,37.8414,-88.6148
Galax,VA,36.6660,-80.9176
Galena,IL,42.4218,-90.4293
Galena,KS,37.0751,-94.6354
Galena,MD,39.3425,-75.8787
Galena,OH,40.2201,-82.8842
Galena Park,TX,29.7452,-95.2333
Gales Creek,OR,45.5957,-123.234
Galesburg,IL,40.9506,-90.3763
Galesburg,MI,42.2911,-85.4182
Galesville,MD,38.8379,-76.5514
Galesville,WI,44.0839,-91.3580
Galeton,PA,41.7338,-77.6454
Galien,MI,41.8015,-86.4995
Galion,OH,40.7385,-82.7792
Galivants Ferry,SC,34.0563,-79.2464
Gallant,AL,34.0013,-86.2304
Gallatin,MO,39.9106,-93.9642
Gallatin,TN,36.3782,-86.4698
Gallatin Gateway,MT,45.5899,-111.1953
Galliano,LA,29.4470,-90.3096
Gallipolis,OH,38.8186,-82.1934
Gallipolis Ferry,WV,38.7745,-82.2040
Galloway,OH,39.9366,-83.1838
Gallup,NM,35.5182,-108.7431
Galt,CA,38.2698,-121.3004
Galva,IA,42.5057,-95.4180
Galva,IL,41.1689,-90.0375
Galva,KS,38.3836,-97.5381
Galveston,IN,40.5766,-86.1924
Galveston,TX,29.2484,-94.8913
Gamaliel,AR,36.4518,-92.2369
Gamaliel,KY,36.6402,-85.7963
Gambier,OH,40.3764,-82.3949
Gambrills,MD,39.0927,-76.6511
Gamewell,NC,35.8640,-81.5978
Ganado,TX,29.0413,-96.5110
Gandeeville,WV,38.7034,-81.4243
Gans,OK,35.3874,-94.6946
Gap,PA,39.9888,-76.0212
Gap Mills,WV,37.589,-80.3401
Garber,OK,36.4367,-97.5810
Garberville,CA,40.1003,-123.7948
Garden,MI,45.7730,-86.5529
Garden Acres,CA,37.9637,-121.2296
Garden City,GA,32.0867,-81.1773
Garden City,ID,43.6526,-116.2743
Garden City,KS,37.9753,-100.8527
Garden City,MI,42.3244,-83.3412
Garden City,MN,44.0485,-94.1712
Garden City,MO,38.5630,-94.1959
Garden City,NY,40.7266,-73.6447
Garden City,UT,41.9371,-111.4121
Garden Grove,CA,33.7787,-117.9601
Garden Home-Whitford,OR,45.4642,-122.7588
Garden Plain,KS,37.6627,-97.6793
Garden Prairie,IL,42.2534,-88.7178
Garden Ridge,TX,29.6379,-98.2927
Garden Valley,CA,38.8665,-120.8567
Gardena,CA,33.8943,-118.3072
Gardendale,AL,33.6677,-86.8069
Gardendale,TX,32.0105,-102.3587
Gardiner,ME,44.1910,-69.7921
Gardiner,MT,45.0570,-110.7421
Gardner,CO,37.7889,-105.1644
Gardner,IL,41.1931,-88.3146
Gardner,KS,38.8122,-94.9275
Gardner,MA,42.5845,-71.9868
Gardner,ND,47.1445,-96.9686
Gardnerville,NV,38.9390,-119.7369
Gardnerville Ranchos,NV,38.8957,-119.7492
Garfield,AR,36.4555,-93.9757
Garfield,GA,32.6496,-82.0962
Garfield,MN,45.9388,-95.4945
Garfield,NJ,40.8791,-74.1085
Garfield,NM,32.7569,-107.2665
Garfield,WA,47.0103,-117.1395
Garfield Heights,OH,41.4199,-81.6038
Garibaldi,OR,45.5607,-123.9112
Garland,NC,34.7859,-78.3947
Garland,NE,40.9446,-96.9855
Garland,TN,35.5823,-89.7525
Garland,TX,32.9100,-96.6304
Garland,UT,41.7362,-112.1627
Garnavillo,IA,42.8667,-91.2362
Garner,IA,43.1000,-93.6031
Garner,NC,35.6936,-78.6181
Garnerville,NY,41.2021,-74.0005
Garnet Valley,PA,39.852,-75.5007
Garnett,KS,38.2845,-95.2408
Garretson,SD,43.7147,-96.5028
Garrett,IN,41.3527,-85.1237
Garrett,KY,37.4798,-82.8316
Garrett,PA,39.8643,-79.0619
Garrett Park,MD,39.0360,-77.0934
Garrettsville,OH,41.2844,-81.0932
Garrison,IA,42.1452,-92.1441
Garrison,KY,38.6075,-83.1833
Garrison,MD,39.4023,-76.7514
Garrison,MN,46.2992,-93.8264
Garrison,MT,46.5259,-112.8205
Garrison,ND,47.6532,-101.4219
Garrison,TX,31.8252,-94.4932
Garwin,IA,42.0935,-92.6791
Garwood,NJ,40.6513,-74.3231
Garwood,TX,29.4432,-96.4056
Gary,IN,41.5905,-87.3473
Gary,SD,44.7941,-96.4574
Garysburg,NC,36.4479,-77.5603
Gas,KS,37.9230,-95.3454
Gas City,IN,40.4887,-85.5944
Gasburg,VA,36.5588,-77.8722
Gasport,NY,43.1938,-78.5762
Gasquet,CA,41.8429,-123.9731
Gassaway,WV,38.6702,-80.7717
Gassville,AR,36.2849,-92.4869
Gaston,IN,40.3140,-85.5010
Gaston,NC,36.4965,-77.6449
Gaston,OR,45.4348,-123.1449
Gaston,SC,33.8180,-81.0997
Gastonia,NC,35.2494,-81.1854
Gate City,VA,36.6401,-82.5782
Gates,NC,36.5036,-76.7646
Gates,OR,44.7561,-122.4201
Gates,TN,35.8406,-89.4081
Gates Mills,OH,41.5316,-81.4100
Gatesville,NC,36.4072,-76.7566
Gatesville,TX,31.4445,-97.7317
Gatlinburg,TN,35.7250,-83.4938
Gauley Bridge,WV,38.1681,-81.2039
Gause,TX,30.7874,-96.7224
Gautier,MS,30.4106,-88.6568
Gay,GA,33.0937,-84.5755
Gay,WV,38.7706,-81.5532
Gaylesville,AL,34.2665,-85.5603
Gaylord,MI,45.0208,-84.6809
Gaylord,MN,44.5559,-94.2133
Gays,IL,39.4583,-88.4963
Gearhart,OR,46.0289,-123.9173
Geary,OK,35.5923,-98.2911
Geismar,LA,30.2196,-91.0079
Gem Lake,MN,45.0580,-93.0405
Genesee,CO,39.6872,-105.2718
Genesee,ID,46.5516,-116.9284
Genesee,MI,43.1123,-83.6154
Geneseo,IL,41.4509,-90.1540
Geneva,AL,31.0437,-85.8763
Geneva,FL,28.7377,-81.1143
Geneva,IA,42.6748,-93.1298
Geneva,IL,41.8833,-88.3242
Geneva,IN,39.3912,-85.7175
Geneva,MN,43.8228,-93.2683
Geneva,NE,40.5308,-97.5974
Geneva,NY,42.8645,-76.9826
Geneva,OH,41.8007,-80.9461
Geneva-on-the-Lake,OH,41.8561,-80.9491
Genoa,IL,42.0926,-88.6964
Genoa,NE,41.4462,-97.7322
Genoa,NV,39.0256,-119.8309
Genoa,OH,41.5202,-83.3619
Genoa,WI,43.5732,-91.2262
Genoa,WV,38.1321,-82.4183
Genoa City,WI,42.5065,-88.3192
Genola,UT,40.0118,-111.8465
Gentry,AR,36.2571,-94.4908
Gentryville,IN,38.1091,-87.0316
George,IA,43.3420,-96.0034
George West,TX,28.3300,-98.1183
Georgetown,CA,38.9112,-120.8356
Georgetown,CO,39.7179,-105.6942
Georgetown,DE,38.6894,-75.3872
Georgetown,FL,29.3842,-81.6183
Georgetown,GA,31.9849,-81.2260
Georgetown,ID,42.4790,-111.3639
Georgetown,IL,39.9774,-87.6354
Georgetown,IN,38.2954,-85.9640
Georgetown,KY,38.2247,-84.5487
Georgetown,MA,42.7281,-70.9822
Georgetown,ME,43.8054,-69.7453
Georgetown,NY,42.7631,-75.7443
Georgetown,OH,38.8684,-83.8992
Georgetown,SC,33.3594,-79.2958
Georgetown,TN,35.2932,-84.9127
Georgetown,TX,30.6660,-97.6966
Georgiana,AL,31.6391,-86.7468
Gerald,MO,38.3992,-91.3305
Geraldine,AL,34.3579,-86.0037
Geraldine,MT,47.6022,-110.2663
Gerber,CA,40.0614,-122.1482
Gering,NE,41.8275,-103.6622
Gerlaw,IL,40.9863,-90.5491
German Valley,IL,42.2143,-89.4844
Germanton,NC,36.2587,-80.2360
Germantown,IL,38.5552,-89.5412
Germantown,KY,38.6559,-83.9643
Germantown,MD,39.1755,-77.2643
Germantown,NY,42.1219,-73.8625
Germantown,OH,39.6325,-84.3645
Germantown,TN,35.0829,-89.7824
Germantown,WI,43.2343,-88.1217
Germantown Hills,IL,40.7711,-89.4669
Germfask,MI,46.2363,-85.9159
Geronimo,OK,34.4831,-98.3877
Geronimo,TX,29.6728,-97.9686
Gerrardstown,WV,39.378,-78.1141
Gerry,NY,42.2147,-79.1649
Gervais,OR,45.1081,-122.8964
Gettysburg,OH,40.1156,-84.4964
Gettysburg,PA,39.8304,-77.2339
Gettysburg,SD,45.0060,-99.9539
Geyser,MT,47.2633,-110.4927
Geyserville,CA,38.7173,-122.9034
Ghent,KY,38.7340,-85.0614
Ghent,NY,42.3036,-73.6486
Ghent,WV,37.6221,-81.1057
Gholson,TX,31.7123,-97.2360
Gibbon,MN,44.5332,-94.5242
Gibbon,NE,40.7461,-98.8458
Gibbs,MO,40.0990,-92.4166
Gibbsboro,NJ,39.8333,-74.9657
Gibbstown,NJ,39.8233,-75.2782
Gibraltar,MI,42.0960,-83.2029
Gibson,NC,34.7595,-79.6069
Gibson City,IL,40.4665,-88.3788
Gibson Island,MD,39.0751,-76.4324
Gibsonburg,OH,41.3875,-83.3216
Gibsonia,PA,40.6322,-79.9684
Gibsonton,FL,27.8260,-82.3761
Gibsonville,NC,36.0993,-79.5415
Giddings,TX,30.1833,-96.9279
Gideon,MO,36.4489,-89.9128
Gifford,IL,40.3079,-88.0214
Gig Harbor,WA,47.3352,-122.5964
Gila Bend,AZ,32.9662,-112.7154
Gilbert,AZ,33.3100,-111.7463
Gilbert,IA,42.1062,-93.6461
Gilbert,LA,32.0507,-91.6567
Gilbert,MN,47.4912,-92.4612
Gilbert,SC,33.9245,-81.3928
Gilbert,WV,37.6142,-81.8689
Gilberts,IL,42.1097,-88.3715
Gilbertsville,KY,37.0284,-88.3103
Gilbertsville,NY,42.4693,-75.3226
Gilbertsville,PA,40.3219,-75.6090
Gilbertville,IA,42.4182,-92.2141
Gilchrist,TX,29.523,-94.4755
Gildford,MT,48.5738,-110.3072
Gilford,NH,43.5475,-71.4072
Gill,CO,40.4696,-104.5
Gill,MA,42.6404,-72.4995
Gillespie,IL,39.1258,-89.8174
Gillett,WI,44.8897,-88.3063
Gillette,WY,44.2752,-105.4982
Gillsville,GA,34.3085,-83.6352
Gilman,IA,41.8789,-92.7881
Gilman,IL,40.7626,-87.9975
Gilman,MN,45.7353,-93.9486
Gilman,WI,45.1662,-90.8072
Gilmanton,NH,43.4175,-71.4121
Gilmer,TX,32.7318,-94.9461
Gilmore City,IA,42.7268,-94.4368
Gilroy,CA,37.0046,-121.5854
Gilsum,NH,43.0399,-72.2719
Gilt Edge,TN,35.5336,-89.8303
Giltner,NE,40.7749,-98.1535
Girard,GA,33.0400,-81.7122
Girard,IL,39.4466,-89.7821
Girard,KS,37.5094,-94.8456
Girard,OH,41.1665,-80.6963
Girardville,PA,40.7922,-76.2830
Girdletree,MD,38.0989,-75.4003
Gisela,AZ,34.1015,-111.2895
Given,WV,38.707,-81.7223
Gladbrook,IA,42.1861,-92.7151
Glade Park,CO,38.9894,-108.781
Glade Spring,VA,36.7899,-81.7726
Glade Valley,NC,36.4429,-81.0168
Gladeview,FL,25.8395,-80.2368
Gladewater,TX,32.5426,-94.9465
Gladstone,MI,45.8521,-87.0358
Gladstone,MO,39.2134,-94.5592
Gladstone,ND,46.8595,-102.5701
Gladstone,OR,45.3864,-122.5934
Gladstone,VA,37.5473,-78.8508
Gladwin,MI,43.9837,-84.4876
Gladwyne,PA,40.0451,-75.2821
Glady,WV,38.7534,-79.8147
Gladys,VA,37.1386,-79.1048
Glandorf,OH,41.0279,-84.0791
Glasco,KS,39.3609,-97.8372
Glasford,IL,40.5728,-89.8130
Glasgow,KY,37.0048,-85.9263
Glasgow,MO,39.2278,-92.8393
Glasgow,MT,48.1990,-106.6321
Glasgow,VA,37.6348,-79.4514
Glasgow,WV,38.2109,-81.4218
Glasgow Village,MO,38.7578,-90.1984
Glassboro,NJ,39.7014,-75.1113
Glassport,PA,40.3261,-79.8861
Glastonbury,CT,41.7073,-72.5727
Gleason,TN,36.2174,-88.6107
Gleason,WI,45.3384,-89.4753
Glen Allan,MS,33.0267,-91.0226
Glen Allen,VA,37.6660,-77.4838
Glen Arbor,MI,44.8960,-85.9899
Glen Arm,MD,39.4575,-76.5153
Glen Aubrey,NY,42.2623,-76.0003
Glen Burnie,MD,39.1560,-76.6071
Glen Campbell,PA,40.8197,-78.8297
Glen Carbon,IL,38.7580,-89.9822
Glen Cove,NY,40.8709,-73.6287
Glen Dale,WV,39.9466,-80.7565
Glen Daniel,WV,37.8251,-81.3858
Glen Echo,MD,38.9683,-77.1412
Glen Elder,KS,39.5001,-98.3066
Glen Ellen,CA,38.3564,-122.5412
Glen Ellyn,IL,41.8666,-88.0629
Glen Gardner,NJ,40.7004,-74.9395
Glen Head,NY,40.8449,-73.6180
Glen Lyon,PA,41.1806,-76.0785
Glen Mills,PA,39.9015,-75.5049
Glen Park,NY,44.0016,-75.9548
Glen Raven,NC,36.1246,-79.4649
Glen Ridge,NJ,40.8041,-74.2043
Glen Rock,NJ,40.9601,-74.1250
Glen Rock,PA,39.7935,-76.7307
Glen Rose,TX,32.2461,-97.7442
Glen Saint Mary,FL,30.2861,-82.2041
Glen Ullin,ND,46.8120,-101.8333
Glenaire,MO,39.2197,-94.4515
Glenarden,MD,38.9294,-76.8577
Glenarm,IL,39.6327,-89.6581
Glenbeulah,WI,43.7982,-88.0464
Glenbrook,NV,39.0986,-119.9341
Glencoe,AL,33.9447,-85.9322
Glencoe,CA,38.3541,-120.5849
Glencoe,IL,42.1347,-87.7641
Glencoe,KY,38.7253,-84.8238
Glencoe,MN,44.7699,-94.1510
Glencoe,OK,36.2318,-96.9313
Glendale,AZ,33.5791,-112.2311
Glendale,CA,34.1819,-118.2468
Glendale,CO,39.7036,-104.9352
Glendale,KY,37.6034,-85.8921
Glendale,MO,38.5935,-90.3826
Glendale,OH,39.2706,-84.4584
Glendale,OR,42.7381,-123.4294
Glendale,WI,43.1287,-87.9277
Glendale Heights,IL,41.9196,-88.0785
Glendive,MT,47.1101,-104.7070
Glendo,WY,42.5049,-105.0250
Glendon,PA,40.6607,-75.2364
Glendora,CA,34.1449,-117.8467
Glendora,NJ,39.8405,-75.0677
Glenelg,MD,39.2546,-77.0198
Glenfield,NY,43.7323,-75.3669
Glenford,OH,39.8863,-82.3201
Glenham,SD,45.5330,-100.2711
Glenmont,OH,40.5190,-82.0925
Glenmoore,PA,40.0868,-75.7820
Glenmora,LA,30.9733,-92.5824
Glenn,CA,39.6069,-122.0384
Glenn Dale,MD,38.9833,-76.8040
Glenn Heights,TX,32.5506,-96.8548
Glennie,MI,44.5582,-83.6899
Glenns Ferry,ID,42.9504,-115.3067
Glennville,GA,31.9379,-81.9305
Glenolden,PA,39.8996,-75.2919
Glenpool,OK,35.9488,-96.0052
Glenrock,WY,42.8565,-105.8625
Glens Falls,NY,43.3109,-73.6458
Glens Fork,KY,37.007,-85.2487
Glenside,PA,40.1032,-75.1517
Glenvar Heights,FL,25.7090,-80.3155
Glenview,IL,42.0825,-87.8214
Glenvil,NE,40.5025,-98.2545
Glenville,MN,43.5734,-93.2809
Glenville,NC,35.1718,-83.1273
Glenville,PA,39.757,-76.8153
Glenville,WV,38.9379,-80.8340
Glenwillow,OH,41.3608,-81.4727
Glenwood,AR,34.3278,-93.5308
Glenwood,GA,32.1805,-82.6709
Glenwood,IA,41.0446,-95.7406
Glenwood,IL,41.5410,-87.6118
Glenwood,IN,39.6256,-85.3025
Glenwood,MD,39.2795,-77.0148
Glenwood,MN,45.6521,-95.3649
Glenwood,NJ,41.2356,-74.4885
Glenwood,UT,38.7625,-111.9876
Glenwood,WA,46.0228,-121.2925
Glenwood,WV,38.5909,-82.1773
Glenwood City,WI,45.0521,-92.1658
Glenwood Landing,NY,40.8295,-73.6378
Glenwood Springs,CO,39.5455,-107.3347
Glidden,IA,42.0577,-94.7266
Glidden,TX,29.6976,-96.5907
Glidden,WI,46.1346,-90.5721
Glide,OR,43.3029,-123.0666
Globe,AZ,33.3870,-110.7513
Gloria Glens Park,OH,41.0578,-81.9010
Glorieta,NM,35.5840,-105.7629
Gloster,MS,31.1951,-91.0176
Gloucester,MA,42.6260,-70.6897
Gloucester,NC,34.7292,-76.5391
Gloucester,VA,37.4126,-76.5464
Gloucester City,NJ,39.8924,-75.1172
Gloucester Point,VA,37.2767,-76.5043
Glouster,OH,39.5022,-82.0842
Glover,VT,44.6747,-72.2131
Gloversville,NY,43.0491,-74.3465
Gloverville,SC,33.5274,-81.8144
Glyndon,MN,46.8709,-96.5784
Gnadenhutten,OH,40.3598,-81.4289
Gobles,MI,42.3617,-85.8774
Goddard,KS,37.6652,-97.5617
Godfrey,IL,38.9577,-90.2156
Godley,TX,32.4550,-97.5302
Godwin,NC,35.2134,-78.6770
Goessel,KS,38.2473,-97.3454
Goetzville,MI,46.079,-84.145
Goffstown,NH,43.0201,-71.5697
Golconda,IL,37.3619,-88.4870
Gold Bar,WA,47.8563,-121.6921
Gold Beach,OR,42.3974,-124.4171
Gold Canyon,AZ,33.3639,-111.4230
Gold Hill,CO,40.0597,-105.4189
Gold Hill,NC,35.5254,-80.3452
Gold Hill,OR,42.4358,-123.0527
Gold Run,CA,39.171,-120.8601
Goldcreek,MT,46.5838,-112.9284
Golden,CO,39.7406,-105.2118
Golden,MO,36.5266,-93.6637
Golden,MS,34.4866,-88.1863
Golden Beach,FL,25.9660,-80.1210
Golden City,MO,37.3931,-94.0942
Golden Meadow,LA,29.3876,-90.2739
Golden Valley,AZ,35.2060,-114.2327
Golden Valley,MN,44.9901,-93.3591
Goldendale,WA,45.8192,-120.8233
Goldfield,IA,42.7356,-93.9179
Goldsboro,MD,39.0316,-75.7821
Goldsboro,NC,35.3778,-77.9717
Goldsby,OK,35.1308,-97.4783
Goldston,NC,35.5929,-79.3286
Goldthwaite,TX,31.4513,-98.5736
Goldvein,VA,38.4725,-77.6423
Goleta,CA,34.4361,-119.8594
Golf,FL,26.5043,-80.1091
Golf,IL,42.0586,-87.7850
Golf Manor,OH,39.1878,-84.4469
Goliad,TX,28.6708,-97.3917
Goltry,OK,36.5319,-98.1510
Gonvick,MN,47.7391,-95.5125
Gonzales,CA,36.5055,-121.4427
Gonzales,LA,30.2132,-90.9234
Gonzales,TX,29.5126,-97.4472
Goochland,VA,37.6974,-77.8943
Good Hope,AL,34.1102,-86.8662
Good Hope,GA,33.7850,-83.6094
Good Hope,IL,40.5574,-90.6752
Good Thunder,MN,44.0068,-94.0705
Goode,VA,37.3755,-79.4039
Goodell,IA,42.9238,-93.6141
Goodells,MI,42.9443,-82.6916
Goodfield,IL,40.6266,-89.2688
Goodhue,MN,44.3994,-92.6255
Gooding,ID,42.9373,-114.7134
Goodland,FL,25.9252,-81.6480
Goodland,IN,40.7637,-87.2951
Goodland,KS,39.3489,-101.7143
Goodlettsville,TN,36.3330,-86.7026
Goodman,MO,36.7388,-94.4091
Goodman,MS,32.9677,-89.9128
Goodman,WI,45.6230,-88.3518
Goodrich,MI,42.9147,-83.5092
Goodrich,TX,30.6092,-94.9467
Goodspring,TN,35.1167,-87.1278
Goodview,MN,44.0692,-91.7166
Goodview,VA,37.2123,-79.7429
Goodwater,AL,33.0608,-86.0516
Goodwell,OK,36.5948,-101.6224
Goodwin,SD,44.8775,-96.8497
Goodyear,AZ,33.2614,-112.3622
Goose Creek,SC,32.9927,-80.0055
Goose Lake,IA,41.9676,-90.3817
Gordo,AL,33.3221,-87.9040
Gordon,AL,31.1436,-85.0925
Gordon,GA,32.8866,-83.3349
Gordon,NE,42.8064,-102.2040
Gordon,TX,32.5455,-98.3672
Gordon,WI,46.2409,-91.7995
Gordonsville,TN,36.1817,-85.9324
Gordonsville,VA,38.1360,-78.1879
